symbol,binanceArrayPosition,candleCount,firstCandleTime,lastCandleTime,strategyDatasetGroup,strategyNetProfit,strategyReturnPct,totalReturnPct,hourlyReturnMeanPct,hourlyReturnMedianPct,hourlyReturnStdPct,positiveHourRatePct,negativeHourRatePct,meanHourlyRangePct,medianHourlyRangePct,hourlyRangeStdPct,maxHourlyGainPct,maxHourlyLossPct,maxPositiveRunHours,maxNegativeRunHours,reversalRatePct,returnAutocorrelation1h,meanVolume,medianVolume,volumeStd,meanQuoteVolumeProxy,medianQuoteVolumeProxy,quoteVolumeProxyStd,volumeReturnCorrelation,volumeRangeCorrelation,rolling6hReturnMeanPct,rolling6hReturnStdPct,rolling12hReturnMeanPct,rolling12hReturnStdPct,rolling24hReturnMeanPct,rolling24hReturnStdPct,rolling72hReturnMeanPct,rolling72hReturnStdPct,rolling168hReturnMeanPct,rolling168hReturnStdPct,rolling24hVolatilityPct,rolling72hVolatilityPct,rolling168hVolatilityPct,rolling24hRangeMeanPct,rolling72hRangeMeanPct,rolling168hRangeMeanPct,rolling24hEfficiencyMean,rolling72hEfficiencyMean,rolling168hEfficiencyMean,rolling24hTrendSlopeMeanPct,rolling72hTrendSlopeMeanPct,rolling168hTrendSlopeMeanPct
INJUSDT,94,744,1785542400000,1788217200000,OutOfSample,2.111644872167153,0.007281534041955699,1.6072532454152189,0.005439522297328405,-0.019694978934115946,0.8722186038210357,48.79032258064516,50.134408602150536,1.266376237786631,1.0262649557179686,0.9083900532669312,4.445254144652938,-6.231117824773415,9,8,50.74024226110363,-0.09615776297005522,47108.26243279574,27740.14,59824.01933660667,233521.24477807796,131367.96723,310241.7276751604,-0.12957510633963112,0.8394112112795591,0.0368406924196329,2.113463148759644,0.0734810534664406,2.9808523826988598,0.15859488125249505,4.565727658958092,0.6901359025393978,9.203749242043987,3.873813321852836,15.459095498109157,0.7920017878800267,0.827339877119099,0.8619570401713633,1.2701390242939277,1.2795005683611511,1.3048527694112377,0.22296750580812597,0.16870064738735907,0.10587179193614454,0.006540911764975846,0.010330193287346873,0.021150173576037448
MORPHOUSDT,370,744,1785542400000,1788217200000,OutOfSample,2.0610158762057993,0.014721541972898567,25.737131434282865,0.03354319792112245,0,0.9821234070571524,48.655913978494624,47.446236559139784,1.2505314881353202,0.9041277112477852,1.105722867924179,6.247414149772456,-6.549324600900539,10,6,46.02960969044415,-0.021614029040962678,49333.60704301077,22322.605,73804.51814844835,117988.91024177425,47675.411965,189134.04370190518,-0.03888320736180066,0.8599876375732873,0.2417619382317682,2.4240627977614344,0.5115777001439518,3.508389554638217,1.0008027963213575,4.945346893116519,2.807892658438467,6.423480167399992,8.759892887822296,10.163064243068579,0.808635380899627,0.8533068875878875,0.8863560953667053,1.2430490256776459,1.257502851706936,1.273040070501301,0.20726946025779192,0.10924733649016549,0.08375920490741494,0.04277119710895847,0.03879549638685368,0.05102463547306614
LINKUSDT,16,744,1785542400000,1788217200000,Sample,1.6724414212861214,0.003279296904482591,38.39667603568373,0.04597616984190703,0.017675662972492852,0.69927699284521,51.20967741935484,48.252688172043015,0.9625132578105839,0.7821055446632422,0.7897623329514757,5.147594752186584,-5.492136984114304,11,7,51.00942126514132,0.03229600052082063,103073.05837365585,64783.665,131369.7936975496,1070802.0772869876,607552.3562500001,1490792.028309083,0.08984582400152992,0.8771226488554548,0.278735018361147,1.6382966012482072,0.564383686285235,2.206029234693741,1.157847622490589,3.3242124201370937,3.7100796145100463,6.1376134015482835,10.733758669182146,9.406756398986762,0.6202504990193269,0.6560885443793701,0.7007235134098776,0.9698024335823794,0.9813132255572453,1.0084690620962211,0.18770059132960762,0.11997415764977237,0.12311173275462164,0.04821572059866759,0.05132559298937764,0.06395396691455522
ONGUSDT,17,744,1785542400000,1788217200000,Sample,1.2586000000000033,0.017980000000000048,109.28101503759397,0.2060432760051025,-0.022655047420426913,4.851949015504567,47.8494623655914,50.403225806451616,3.3702617823246794,1.786261856862236,6.428325912202498,80.82639401285971,-33.126753486034914,8,13,49.52893674293405,0.05504369490149439,3658187.1223118277,1074384,7682167.476428298,383574.32993299747,61217.017024999994,1052381.8119878967,0.3632367256509254,0.7835081032032679,1.2104339409023175,11.868898146536797,2.6918086000555452,19.800056965202206,4.695347986904702,23.909529657561816,14.91190213793398,35.053455575300255,39.821007304747845,48.929006870955995,2.6759350018465904,3.3722588796105684,4.036717009619383,3.4314521229352586,3.5628565863695307,3.6495991946175446,0.21225882550417083,0.12828394387579728,0.0794549258212074,0.20238840733064503,0.2038884657096747,0.23759415592569763
MSTRBUSDT,421,744,1785542400000,1788217200000,OutOfSample,1.2046467261945655,0.003170122963669909,40.34975474514822,0.050801039932605915,0.01043375054982453,0.8083621273053341,50.67204301075269,47.983870967741936,0.9631897924980767,0.6528206381332645,1.0007306702187226,6.053119209388506,-3.7231646899864947,8,8,51.41318977119784,0.12268792595559308,1761.2514032258068,666.9105,4897.045778941072,202073.26194115612,72607.41153499999,601946.3946714561,0.17284497884485536,0.683299394271948,0.3018676565764395,2.129859519023805,0.5874460230117097,3.065447739477638,1.1916837698390061,4.549024554401394,3.7784057385333822,7.863249957655486,9.729202370628578,12.633575497574594,0.6992838984232818,0.7752175423227001,0.8151834020863017,0.9684903823002461,0.9884209611574367,0.999618865494379,0.2309621993634769,0.1452969938830689,0.12003907710254665,0.04940442375102775,0.05250888381785592,0.05911273496468764
ZENUSDT,64,744,1785542400000,1788217200000,Sample,1.0768324804883163,0.003589441601627721,44.43306885078064,0.05580835471878126,0.024366484755180946,1.065388905558698,50.806451612903224,47.043010752688176,1.3061723376155618,0.9111153978144257,1.3522410090196928,7.343919162757128,-9.803589569928882,8,6,52.75908479138627,0.004324898349270093,19719.542661290314,9252.005000000001,34951.437078379706,97231.10353634409,40619.4358,187949.69839861782,0.023221582836120025,0.9000622531651181,0.34011548260280794,2.695153458803037,0.6424793108112754,3.565540541095112,1.1834054686186413,4.9158890159143365,3.2275516722896627,10.609664060266711,8.485217036500941,15.59047778574667,0.8477531475585222,0.8719547693033147,0.9467851705609969,1.2959290184558008,1.2728229425163817,1.2897421753504046,0.20045180516054661,0.11979493137987408,0.08864151914003159,0.048408165504859726,0.044038499989598266,0.048257187739583624
CRCLBUSDT,412,744,1785542400000,1788217200000,OutOfSample,0.9445948222780676,0.0018891896445561351,54.12070084360805,0.06404193323279549,0.03314273333860655,0.9024861846746295,53.09139784946236,45.026881720430104,1.0715934980437252,0.7179960675141785,1.1373242579849203,4.7903503733486525,-4.852480276667022,12,7,47.51009421265142,0.06622758976480168,5543.384663978496,2338.77,9142.422317862474,431084.84391693556,173432.595,695848.0001787399,0.1614240855674457,0.8512706004163226,0.375977301481508,2.2123126371755726,0.710606324222014,3.0069640553104557,1.360645339133942,4.08181907204176,4.284846180792102,6.447992664440323,11.62830969862653,7.838309761800599,0.8036182593631896,0.8877201957889279,0.918365701124913,1.0774787778780035,1.10400984871865,1.1007290157361564,0.2429121192286498,0.14052868459407833,0.11626544939126084,0.056065083651593434,0.05846078436665375,0.07008914668004913
ATOMUSDT,29,744,1785542400000,1788217200000,Sample,0.928753739074089,0.011609421738426112,19.512195121951216,0.026788054197557188,0,0.6716360928361156,47.31182795698925,45.96774193548387,0.9211034223683414,0.7460156842904055,0.6720516068683429,4.581551618814903,-5.669199298655755,8,6,43.203230148048455,-0.044606309264064156,56927.53509408607,36649.985,64822.18205302727,83517.61021966401,52860.92571,98803.39272391306,0.06181097636109017,0.8375933372137992,0.15759323054425603,1.617521544985446,0.31485790363955585,2.2464943739250627,0.6458685630843509,3.1667355310740586,1.8915020099343134,5.3262656260830195,4.14842201498583,5.793235060910724,0.6123232300191717,0.6571905557854306,0.6841127993969308,0.9295059973758492,0.938689583488074,0.9419644638810989,0.20967268841693726,0.1328758587498157,0.07790712950767363,0.026797337753399993,0.027172514843520373,0.023323916550839287
ZROUSDT,258,744,1785542400000,1788217200000,OutOfSample,0.3595999999999995,0.017979999999999975,38.91891891891892,0.05332312304569563,0,1.2482405317729908,48.11827956989247,43.81720430107527,1.722288391220931,1.2734371633406203,1.548354704800574,10.849056603773583,-5.009276437847871,9,6,42.664872139973085,0.04346920515056488,206098.001895161,98643.005,423026.7108806816,213063.80288138424,82261.626235,498099.3991440316,0.29250061543525835,0.8064513089950784,0.3198073784822737,3.347592750707191,0.6353634906473449,4.341967180196329,1.323619650333248,6.169351908338549,4.738444100972641,11.746745253786328,13.443417507141056,20.502673084666352,1.0710809056231616,1.1300601053504529,1.1750704228815618,1.7307586753127644,1.7483852663072248,1.759451672151583,0.2011663536109442,0.1444420165714577,0.10999045790365614,0.05513327563202737,0.06643769310898831,0.08293635332534102
NEOUSDT,3,744,1785542400000,1788217200000,Sample,0.2854040668351565,0.00570808133670313,9.37834941050375,0.01945541562554811,0,0.6978044076622054,47.043010752688176,47.31182795698925,0.9201032613498852,0.6534168739170538,0.8440553770449527,3.43007915567282,-5.457746478873225,9,7,51.54777927321669,-0.12947356822635644,10537.31872311827,5534.02,19780.3081675664,21081.491369220403,10138.934605,41404.49698272944,0.03481258877643185,0.7895039213997729,0.08505596145778303,1.615192060402344,0.1756806760161298,2.330313966625102,0.3942409797990791,3.5677657747792,1.5909728655195163,8.21598749301367,5.2802339680585755,14.740833741459054,0.6192588030441422,0.6555035453701008,0.6896717802083071,0.9259330607898036,0.9424447397641428,0.9571573981966882,0.19786438724952554,0.13842078859089804,0.1320888669722217,0.016158284862629328,0.022707843869989794,0.03180641495059409
CRVUSDT,72,744,1785542400000,1788217200000,Sample,0.17980000000000174,0.017980000000000173,62.608277189605374,0.07095491756215022,0.04312347813156489,1.0699603034628309,50.67204301075269,47.715053763440864,1.4757589010489611,1.173422017129261,1.2036855697572053,6.736474694589892,-8.217993079584767,8,6,49.79811574697174,-0.0908980584550578,665780.8455645168,379003.9,1138643.4710414468,187441.0060766396,98648.34,348722.69209780544,0.16086718693612415,0.806134388371652,0.4105920601859269,2.5631052440321533,0.7798621903818812,3.6604346274483714,1.5559076342219138,5.44183627351788,5.056340924586704,11.762927316922292,14.156348865727217,16.265125915497478,0.9474864190241441,1.0032849987145618,1.1000007626182102,1.4809675331975358,1.5128235746262912,1.5994935153921623,0.21451815606756647,0.14312122153761084,0.1234863289743496,0.06370331734004037,0.06963837816491744,0.08510285824898799
QTUMUSDT,5,744,1785542400000,1788217200000,Sample,0.17980000000000085,0.017980000000000086,27.639751552795012,0.042173642438899706,0,0.6757274931262298,42.60752688172043,40.99462365591398,0.8906789152736405,0.6155740810913162,0.9239637881706694,4.430379746835447,-4.78781284004353,8,6,39.300134589502015,-0.0777382864261344,15206.98749999998,6056.450000000001,42470.452629889085,11482.64981922043,4362.336000000001,32584.485695602543,0.1500182470704683,0.7606585752398051,0.1979721983041649,1.7379183816319863,0.3974242887116206,2.3438674264267965,0.8296091799889395,3.4342094496951376,2.7767816804719345,7.2060907266736125,8.32872786057948,11.415205563564829,0.6042160602111954,0.6421906200221316,0.6837759375086663,0.8962653111206162,0.9126329585890612,0.9423057913229614,0.19347812028117736,0.11512102948918701,0.09912272079356688,0.034425767052008366,0.038503945612470614,0.049509623896233895
STXUSDT,44,744,1785542400000,1788217200000,Sample,0.17980000000000085,0.017980000000000086,82.49818445896881,0.08778217134382484,0,1.1869302095411682,47.8494623655914,46.236559139784944,1.5458982802990153,0.9491059865480236,1.4784161753192901,6.872136609745934,-5.290773939658942,8,8,46.837146702557206,-0.0213613592940232,398965.90161290276,155825.7,656887.7766865187,84969.73676266128,21852.688035,161299.06517795546,0.1438868668996575,0.8379455869339673,0.5391412353475867,3.1306531770338246,1.0856797990447575,4.579718341252016,2.231319572081141,7.312210614028688,8.09093732657327,20.950121797861847,26.756795123029875,43.730700931401,0.9450848737108746,0.9880627321992034,1.0543548971531647,1.5591615002511563,1.5739373513162551,1.5863573133354139,0.20742345196772108,0.1611318523362534,0.16013618815707645,0.09214713953720986,0.1110465669069766,0.16159995497409793
METUSDT,385,744,1785542400000,1788217200000,OutOfSample,0.17979999999999996,0.017979999999999996,9.715242881072017,0.026378048190465773,-0.04665379035112249,1.1580523081448413,46.10215053763441,50.134408602150536,1.5198501108955553,1.2174025253899663,1.2635187153360863,8.799999999999988,-5.904365904365901,7,7,46.29878869448183,-0.010811339071238345,193760.58440860215,87897.75,496925.68512288964,39126.62444439519,16249.822745,108315.78389703424,0.21928587927567772,0.6547752597783516,0.12576114103340205,2.9539025329366106,0.2577524000869094,4.134368726129999,0.49829160681470924,5.470663233429338,2.504094587009141,10.871953451997648,8.183240719749612,17.840671253360867,1.0254716834599125,1.0788989045631066,1.1503093380316134,1.5223921009769885,1.5393359129241837,1.5873482239355408,0.1985037697714106,0.11270419046854416,0.08186976548743952,0.02121030971849327,0.034801418692820135,0.05097130543300398
AVAXUSDT,89,744,1785542400000,1788217200000,OutOfSample,0.1227367528367156,0.00111578866215196,13.227927363807135,0.0189029762000592,0,0.6855981714217768,49.46236559139785,49.05913978494624,0.916739947251953,0.701803133828313,0.8710518799386784,4.252696456086284,-6.56633086539629,8,7,50.06729475100941,0.013105608016539004,87808.91439516131,51761.915,110710.02038107668,612938.2665971778,362010.551955,796885.192251315,-0.059286021577678226,0.8754588246175025,0.11117335831141699,1.675463605173333,0.22495569915270952,2.292808082715287,0.4855707772891332,3.277536566919213,1.479410235464335,6.161724393625076,3.8598508498246478,8.562869865146682,0.6145411907397941,0.6471715787145582,0.6799910099246211,0.9253670240886352,0.928211014103022,0.9434130053829705,0.2109899365905139,0.1101520770949103,0.07686677738473459,0.01987152089926841,0.020776856700142586,0.021640340810744764
APTUSDT,191,744,1785542400000,1788217200000,OutOfSample,0.05521301482701779,0.005521301482701779,-3.590664272890487,-0.00030730958282209904,0,0.7554117415239823,43.68279569892473,43.27956989247312,1.0893296201814173,0.8710801393728231,0.8872964496928264,3.505843071786314,-7.365439093484411,10,6,39.703903095558545,-0.0632634679521951,300564.4571102149,206306.09,370333.24769463396,174649.78992752684,115632.29543,229169.63427946024,-0.18859982932979422,0.8589517089706314,-0.029507711696411764,1.8313828373126182,-0.07119832987568936,2.5282630456003936,-0.1376655394418507,3.7832500928272976,-0.2655229609330066,7.629577830369395,-0.419190635285736,11.300559943636316,0.666132684380457,0.6931630080255698,0.7335176669346651,1.092606361702269,1.1032040388241446,1.1263644197801699,0.21413087922875565,0.15739791300114378,0.11229878748606782,-0.0062537159018796005,-0.003187132812064394,-0.0026985075641633815
ASTERUSDT,371,744,1785542400000,1788217200000,OutOfSample,0.026019923857868,0.0026019923857868,16.805324459234615,0.021734885012427884,0,0.7441011045186767,40.456989247311824,36.693548387096776,0.9215767015551376,0.5000000000000004,1.0652865360335164,5.15463917525772,-8.367071524966255,7,6,33.24360699865411,0.011868539457357278,445520.0608064515,177621.015,907060.9712961016,300504.82527091407,109906.356625,633235.3824256716,-0.23830942406904063,0.8730843545128129,0.1418684922081984,1.7249550184112203,0.2751684607395583,2.155466508166084,0.5521802562311353,3.1379548067287635,1.7122530843064518,4.747135553433289,4.661472082170171,6.655599016182229,0.5473719931484383,0.5884344109098469,0.6526628824697719,0.9316795998698314,0.9484504681717459,0.9750210868217051,0.14652813794238212,0.07711916760034063,0.059631749553471475,0.022773940530060256,0.023797013914648703,0.027329995751503473
ADAUSDT,6,744,1785542400000,1788217200000,Sample,0,0,17.041420118343197,0.022053597985065516,0,0.9136044552997692,47.31182795698925,48.924731182795696,1.2487625339718844,0.9764060418195406,1.0470877012327022,5.352480417754571,-8.425196850393702,6,6,50.74024226110363,-0.07805910801400702,5651557.692473116,3595226.55,7047027.130372086,1142379.0288535627,697748.701505,1544907.9177988074,-0.06027232810434384,0.9209088672478293,0.1495967355467174,2.1473688440332936,0.27789250210652483,2.9464648729357923,0.5308494788919579,4.4514662101745515,1.3653730793086134,9.388234361210342,3.4179019185335457,14.163774348677443,0.7882628522464284,0.82855888524128,0.8719162470691618,1.2543069264466609,1.2529725455967748,1.2534563407070851,0.19311010173262005,0.14583206864881712,0.11494572162626351,0.02179589368808044,0.018878001760039773,0.01975266111609989
IOTAUSDT,9,744,1785542400000,1788217200000,Sample,0,0,24.22360248447206,0.03931212432110593,0,0.8640943688204314,40.053763440860216,39.784946236559136,1.1475723305199752,0.8995522468576306,0.9248077220377299,4.956268221574344,-5.725971370143143,7,6,35.26244952893675,-0.0665141766632166,595802.6599462365,371459.5,820873.7946610636,22835.493028360233,13748.08035,33496.20428309546,0.04280559213204086,0.7575454868272558,0.2021447445697947,2.055473879054796,0.39214904959120006,2.908442244296196,0.8054758104852145,4.685966337925108,2.4763626864196673,10.692054254256217,7.7459274279222115,17.523191412929066,0.7690319412776593,0.8119380550088277,0.8560930429754519,1.1549668717838482,1.1573849646560181,1.1683090453318217,0.20567625401124584,0.13549873589634848,0.10745609771655233,0.033127742383607876,0.03483453030979986,0.04528743362754862
XLMUSDT,10,744,1785542400000,1788217200000,Sample,0,0,3.0813953488372237,0.0014520151602610818,0,0.7209050529858222,46.236559139784944,48.252688172043015,0.9600870136677574,0.7001935145087284,0.8899924505280175,3.237198351971751,-6.378132118451031,8,6,46.70255720053836,-0.03717058674300592,2888650.6559139783,1595353.5,4466079.879602688,525830.7306158603,272858.04480000003,895165.0783645995,-0.18862651168634653,0.9221046740345861,0.043889659612062336,1.7737464788448243,0.08304080691722843,2.4592466728306612,0.1719760834560954,3.7591350204383454,0.6575693124624133,8.223929410791953,3.089685445979424,12.327573632073078,0.6081085492795695,0.6413528699247795,0.6971421768350512,0.9687441080540982,0.9845549901775504,1.014560288895627,0.2006397250161648,0.12230805830178684,0.09953758727705767,0.007015986983618844,0.009065449007814384,0.017666084041326333
TRXUSDT,12,744,1785542400000,1788217200000,Sample,0,0,1.8371096142069776,0.0030668144549249403,0,0.16918687744955743,44.48924731182796,43.68279569892473,0.21365732445090035,0.17457086144650213,0.1674582695547576,0.8734939759036019,-1.086645696311131,8,9,36.74293405114401,0.010725244235265328,3631720.844220431,2527271.55,3677176.220244272,1218786.6919116531,847655.061575,1253360.8771142387,-0.04891732525229675,0.9275511067136376,0.016662647332537046,0.4231997226749354,0.03116774107376559,0.5635596791282423,0.07354354400150188,0.8170589082702906,0.3467650972601267,1.4174505842996319,0.9529987173856931,1.697112780661673,0.15369605669868044,0.16157924170209545,0.16489704300377409,0.21345810626285214,0.2147044701918618,0.21357958879661418,0.2131841045848415,0.14238359740411102,0.08290885953444789,0.002955881422267861,0.005105050677327763,0.00562864017346439
USDCUSDT,15,744,1785542400000,1788217200000,OutOfSample,0,0,-0.0609481940350709,-0.00015435377506583484,0,0.005004109424107382,44.623655913978496,45.69892473118279,0.008061903422870952,0.0069944743652529,0.005191732341014207,0.0249922524017416,-0.02498800575724487,6,8,45.49125168236878,0.0014955179707905524,79000209.27016129,58227141,64065601.558556005,79031793.15973021,58264109.045385,64076603.61300127,-0.05257726123241273,0.6519171875382085,-0.0005464482577321866,0.011763386514986474,-0.0010515903062004756,0.015024181112068944,-0.002113063275498875,0.01526587297968811,-0.008710002892793047,0.02377715011969897,-0.021802289697277957,0.03799812421275738,0.004611942105010538,0.00496672265869774,0.005136336440793243,0.008093211092734262,0.008230571976464162,0.008244472822453436,0.14511451578913445,0.06919828671982844,0.05240119179568641,-0.00008660576969427827,-0.00012328386115171262,-0.00013938533044750666
ZILUSDT,19,744,1785542400000,1788217200000,Sample,0,0,-2.59887005649716,0.01241080044207196,-0.01803101334294445,0.7034554758179066,47.043010752688176,50,1.037167323807226,0.8731810241451267,0.7475056561312656,2.6152787336544967,-3.752093802345048,8,7,49.12516823687753,-0.09156905841353279,4620932.903494624,2957459.5,7063408.569567935,11845.236123951865,7381.239128200001,18823.101406596925,-0.1296629188546339,0.653250683180684,-0.016882900343172635,1.7214420399036527,-0.028182946098736956,2.5010439767957013,-0.01939221647916669,3.5685310563808295,0.18575868235044957,7.299461580184545,1.4380916203710985,11.660254329404617,0.666540618622142,0.6956732763316428,0.7091732030795437,1.03298779819054,1.0359311874192092,1.0464742431445173,0.19672436822800438,0.12363288322409687,0.10104187941825266,-0.0005888366698406081,0.002814286435923205,0.008129439324608936
ZRXUSDT,20,744,1785542400000,1788217200000,Sample,0,0,19.298245614035103,0.03273999201790287,0,0.6951159695907109,44.354838709677416,43.54838709677419,0.8259103960540277,0.6184294263789796,0.7795907447772901,3.4021871202916123,-3.3235581622678403,9,6,40.5114401076716,-0.07931336395531646,56993.74731182796,30437,80256.61763014166,5130.619973521496,2589.29825,7587.561287502712,0.06395855948539242,0.7943780396858541,0.16032695055780155,1.6646173424242765,0.3267582814754118,2.322362984338356,0.7017948500543195,3.6316523181483005,2.481473332141147,8.495340961120183,6.965543532105909,13.73462534505891,0.62485675125177,0.6488367396458645,0.6798704585708814,0.8291779685782983,0.834315694338429,0.8435808894357218,0.188979272413627,0.12432861722108475,0.10824189623938452,0.029138759423134163,0.03528393224180527,0.04228603873947525
FETUSDT,21,744,1785542400000,1788217200000,OutOfSample,0,0,9.019886363636353,0.016273652287769485,0,0.9515549959446472,48.655913978494624,46.50537634408602,1.3388168296361391,1.0511497042377478,1.0919402192797527,6.86015831134564,-8.145294441386906,9,11,46.02960969044415,-0.06290126909835883,2599030.6091397833,1965788.9,2654543.96250348,385116.84312829276,276758.98454499996,426294.48665526137,-0.11324878712401937,0.8430768105001654,0.08978214339664142,2.3168143691594976,0.16924222098877448,3.339548259606774,0.3761531122718911,5.327255230537574,1.2485640275427674,11.016044838585465,4.646470139475817,17.123139406662542,0.834303938057915,0.8779030387079823,0.9227826955854128,1.3492349898452491,1.3620638010569812,1.3795868054123217,0.2228828037462263,0.14298550760554957,0.09962793547345297,0.015176483760418144,0.018371757334394338,0.025922179620181084
IOSTUSDT,24,744,1785542400000,1788217200000,OutOfSample,0,0,-5.065359477124187,-0.008965206406313278,0,0.6777897689147362,41.66666666666667,42.60752688172043,0.8841068839396975,0.6861063464837031,0.8435273177565477,3.785488958990526,-6.8554396423248924,8,7,41.184387617765815,-0.040496452263516794,14596402.936827958,7286333,37578315.090582855,8665.182215661293,4247.728679,23756.998798733966,-0.04170322729449081,0.7464867418291588,-0.0335446384243555,1.5357120888651516,-0.06507842612650923,2.0009679441395956,-0.11528544314864828,2.7782772782861453,-0.23388015980525786,4.840333084654846,-0.5635780807606978,6.7094034524560335,0.6138513743462685,0.6623381728382233,0.7177583346494459,0.8894460117440118,0.9027471798944371,0.9282414181529549,0.18057733426250838,0.10274223248516488,0.07527174852296577,-0.004768140924548215,-0.002689037790640719,-0.002706069331075151
CELRUSDT,25,744,1785542400000,1788217200000,Sample,0,0,45.88826114249844,0.05571694930308027,0,0.9314319112010178,47.446236559139784,49.596774193548384,1.4131916564186382,1.1910370154556087,0.8345169313266743,5.238299699441827,-4.088586030664384,8,6,51.95154777927322,-0.04096735257632906,7514119.124462363,5896082.1,5247949.176354897,15054.95467721361,11630.33234425,10559.053754888091,0.08667328165348223,0.6688983886594743,0.3367076356326047,2.287383401814314,0.6786814166425471,3.050413454507735,1.4045000918596398,3.750936309065241,4.440064803811413,5.445665842500011,11.050477684566543,6.836987134734733,0.8808807699233926,0.9176828589121658,0.9313507021861535,1.4259227138390616,1.4346049967437664,1.446946550699538,0.1952723431896382,0.11414234050709898,0.09116938092611664,0.05837110037976717,0.062458452974319345,0.06670518617636519
THETAUSDT,27,744,1785542400000,1788217200000,Sample,0,0,33.88756927949328,0.047633933309615684,0,0.7749160496008581,48.252688172043015,47.17741935483871,1.048048294663218,0.7826683061241277,0.9113455071541304,4.331140350877187,-3.5079051383399187,9,6,49.93270524899058,-0.03138586557071588,140653.85295698929,82127.3,185210.51299632958,22245.29769768817,12220.584179999998,30842.803331978208,0.15406143532402014,0.7352865230531367,0.25703318787952467,1.9453946201190417,0.5140389282304595,2.8313443962718865,1.0826471571690939,4.386437158711547,3.747814626587227,9.68625979810311,10.052638920602725,14.820497641835997,0.7110283204056028,0.7479212913450043,0.7864596928296336,1.0583114092538988,1.0756929419528167,1.1043868541086053,0.19861226061610546,0.14292615586530985,0.115528753838004,0.04471123190097787,0.05258132391267233,0.0603401098269868
ENJUSDT,28,744,1785542400000,1788217200000,Sample,0,0,-2.8152260111022898,0.004109967373750378,-0.03945552772799515,0.711884159666776,45.43010752688172,50.94086021505376,0.9705758980309952,0.7621133689321273,0.7816745187459144,4.302788844621505,-5.071967100753948,8,6,48.99057873485868,-0.10448620285813164,705580.4158602151,367297.4,1006440.3234503448,18152.318651802416,9231.98254,26260.912131375197,0.03739178187114082,0.695687208523198,-0.012230121265927043,1.6424070337498509,-0.025357700252739906,2.2245095935204757,-0.033731937727455745,3.1824984984580107,0.14347884668524438,5.755559205711651,1.2219181160384225,8.723173594526866,0.6429651540019139,0.6849940483083267,0.7061999963957708,0.9795782770997967,0.9908650028025955,0.9954744161717286,0.20268026503318773,0.1113587705084718,0.08289679006626545,-0.0016430260708017164,0.0027808808762007013,0.007748228927011224
TFUELUSDT,30,744,1785542400000,1788217200000,Sample,0,0,23.129251700680275,0.044684657688650604,0,0.6452501947330357,46.236559139784944,41.935483870967744,1.0364118392139305,0.8219178082191803,1.2097043944691086,2.6900584795321554,-3.551609322974482,10,5,38.76177658142665,-0.042195164493072014,608621.4032258064,312441.5,1260683.1372980012,5036.271917674726,2458.24656,11061.635993084277,-0.06700192472668173,0.8655357463117438,0.17830263113595732,1.4487725484430292,0.3399107211803143,1.886145279434291,0.6858710048932684,2.6549842434765187,2.450096400144921,5.508396592495931,6.509751236715393,9.064420189716275,0.6017324223221673,0.6216189944800666,0.6352713603948206,1.0416479800887697,1.0516760475584261,1.0577627539714487,0.17910456267579913,0.10828260318666219,0.09087406787457464,0.02810329754082188,0.034160260456674404,0.03997353983773094
ONEUSDT,31,744,1785542400000,1788217200000,Sample,0,0,-36.63934426229508,-0.041012574016678655,0,2.124667547564001,37.634408602150536,36.693548387096776,2.2525588026367283,1.600000000000004,2.9898033370810913,22.916666666666668,-23.93162393162394,8,5,32.5706594885599,-0.08649574404244606,55048586.94287636,16882204.55,189221271.93740243,45442.85172395349,13990.4543457,159416.1804721976,-0.2635762728494008,0.8913856591438984,-0.310841489926213,3.4445262610554286,-0.6073898329723765,5.058754739987468,-1.2256489714435026,6.953856833016136,-3.8352136956922993,12.454813423646728,-10.632080085906669,18.796068407557485,1.417584865442738,1.6496346756895017,2.015299828057886,2.284835814650007,2.358041831930365,2.5387711767204686,0.14532258550577593,0.07850140686718479,0.0707373708166394,-0.05116368546220102,-0.05343149153829173,-0.06178536765091916
ALGOUSDT,32,744,1785542400000,1788217200000,Sample,0,0,8.491761723700876,0.00971810421407541,0,0.736564318261082,46.37096774193548,41.263440860215056,1.0088199382397707,0.8505467800729032,0.761552755801325,3.5750766087844768,-7.190795781399814,8,5,41.4535666218035,-0.07016286437879568,889881.9919354839,578767,1005184.4888733494,77681.40610174733,49875.401,90910.27747896416,-0.1633561825769682,0.7947187953195339,0.07601272796497241,1.7497329028921176,0.14406120987644036,2.4291662395629627,0.2998048959507507,3.6662066366687047,0.6825839540791481,7.354189461079221,1.2502343339982678,10.967533538668285,0.6635162172281714,0.6961698238937214,0.7181345868332693,1.015845779133015,1.0188412773988471,1.002525228907666,0.2149479972655219,0.14073444230307464,0.11903331842757822,0.012150946920762124,0.011009017603067103,0.005573142623353142
